KP,mean,std,target,Attack,Dataset
13,136.90071614583334,76.46777996872305,1,cw,cifar10
3,108.375,64.80664936875291,1,cw,cifar10
9,187.93131510416666,64.00057172044126,1,cw,cifar10
5,150.2861328125,65.18199582018886,1,cw,cifar10
7,113.37923177083333,74.82596006409375,1,cw,cifar10
18,117.28255208333333,79.58893489763062,1,cw,cifar10
13,133.49348958333334,60.13799292696953,1,cw,cifar10
12,155.20475260416666,61.85879883006546,1,cw,cifar10
17,119.10904947916667,66.08771539937054,1,cw,cifar10
8,158.501953125,46.959536007900816,1,cw,cifar10
7,139.85677083333334,73.3826775428757,1,cw,cifar10
5,130.77864583333334,74.54564650794345,1,cw,cifar10
1,35.83984375,32.84774521438672,1,cw,cifar10
5,131.45865885416666,103.46853359702732,1,cw,cifar10
10,160.97819010416666,71.02122750977055,1,cw,cifar10
11,97.71875,77.02581242919997,1,cw,cifar10
14,139.408203125,63.663944533164084,1,cw,cifar10
11,79.89420572916667,75.26102976883384,1,cw,cifar10
8,128.67057291666666,72.12497779534355,1,cw,cifar10
17,122.42024739583333,67.51414609484344,1,cw,cifar10
12,141.77701822916666,99.66121358057995,1,cw,cifar10
7,155.46549479166666,60.06475325778152,1,cw,cifar10
11,121.2490234375,63.09009521650953,1,cw,cifar10
7,135.4453125,69.41891729219033,1,cw,cifar10
11,119.51627604166667,84.43091809738412,1,cw,cifar10
7,121.05501302083333,66.44100358497919,1,cw,cifar10
11,136.0517578125,74.83261070670211,1,cw,cifar10
8,95.3154296875,78.93109674940085,1,cw,cifar10
12,128.76236979166666,62.223974061542116,1,cw,cifar10
8,143.20703125,52.134902176575594,1,cw,cifar10
11,107.103515625,70.18681229771987,1,cw,cifar10
10,139.89778645833334,70.30521695148771,1,cw,cifar10
11,122.83821614583333,65.18104600142452,1,cw,cifar10
4,133.8701171875,75.07608686710358,1,cw,cifar10
4,80.88444010416667,76.28392324221358,1,cw,cifar10
6,130.34342447916666,65.77228709254088,1,cw,cifar10
3,133.4296875,53.26818309197996,1,cw,cifar10
13,124.5068359375,74.779454143095,1,cw,cifar10
9,163.11002604166666,74.90272418934705,1,cw,cifar10
9,123.40592447916667,74.17973316525264,1,cw,cifar10
8,125.8544921875,73.33865262438104,1,cw,cifar10
7,100.42057291666667,61.34417382961391,1,cw,cifar10
3,132.4775390625,70.17349484518184,1,cw,cifar10
11,129.34440104166666,80.42192142068974,1,cw,cifar10
5,134.501953125,73.11358789827953,1,cw,cifar10
8,128.98502604166666,63.81957954987113,1,cw,cifar10
8,159.771484375,68.67224923045526,1,cw,cifar10
20,133.2998046875,67.06212819710957,1,cw,cifar10
8,112.94173177083333,71.43222582251285,1,cw,cifar10
10,135.7529296875,66.54245829990477,1,cw,cifar10
13,142.60319010416666,68.10658190049533,1,cw,cifar10
10,135.37174479166666,82.38259987255996,1,cw,cifar10
9,127.17545572916667,63.73344314641889,1,cw,cifar10
12,133.90983072916666,95.29456445673783,1,cw,cifar10
11,140.88509114583334,70.82069397707888,1,cw,cifar10
13,152.25162760416666,72.15348742744654,1,cw,cifar10
15,108.72819010416667,66.25517442598355,1,cw,cifar10
13,103.51497395833333,66.82151509018645,1,cw,cifar10
9,113.0732421875,77.7783349080358,1,cw,cifar10
10,133.1533203125,78.00391158969596,1,cw,cifar10
9,123.82649739583333,68.23909596850376,1,cw,cifar10
7,126.56803385416667,58.51439811246678,1,cw,cifar10
11,119.265625,71.32089861298094,1,cw,cifar10
5,129.95572916666666,55.96923387941539,1,cw,cifar10
14,126.75553385416667,67.27905313494023,1,cw,cifar10
6,130.71321614583334,77.20133007525875,1,cw,cifar10
5,111.59928385416667,34.10421893782697,1,cw,cifar10
9,90.66764322916667,70.11275441886413,1,cw,cifar10
10,129.04036458333334,82.42485572226838,1,cw,cifar10
14,127.5654296875,73.35062619631482,1,cw,cifar10
7,135.47786458333334,60.523199685492706,1,cw,cifar10
9,130.33170572916666,64.03008663187788,1,cw,cifar10
9,131.6279296875,68.65373026791228,1,cw,cifar10
11,166.171875,46.16340308177863,1,cw,cifar10
16,128.01822916666666,74.65351756203131,1,cw,cifar10
10,145.85807291666666,67.944032744567,1,cw,cifar10
20,111.4970703125,81.52969395023916,1,cw,cifar10
11,114.89615885416667,67.82301765279512,1,cw,cifar10
11,112.45768229166667,73.09698819769697,1,cw,cifar10
11,123.56282552083333,71.47503149378473,1,cw,cifar10
3,113.6171875,66.26958566722095,1,cw,cifar10
8,143.41080729166666,72.99961176504826,1,cw,cifar10
14,135.66145833333334,82.70865378375689,1,cw,cifar10
13,123.49967447916667,58.653472292790276,1,cw,cifar10
6,164.12760416666666,44.88691484681982,1,cw,cifar10
9,143.87662760416666,73.73106255639783,1,cw,cifar10
13,107.74674479166667,73.39636311433962,1,cw,cifar10
14,170.77278645833334,84.82164254734958,1,cw,cifar10
8,132.6689453125,54.773693844520416,1,cw,cifar10
2,115.76529947916667,79.97949824956882,1,cw,cifar10
13,90.25065104166667,58.07368829766768,1,cw,cifar10
10,128.91145833333334,67.3849414231179,1,cw,cifar10
1,116.10514322916667,72.92050903320272,1,cw,cifar10
6,149.32845052083334,66.38744311799756,1,cw,cifar10
6,128.88411458333334,67.00433269797992,1,cw,cifar10
12,118.29361979166667,75.47777571930338,1,cw,cifar10
10,126.376953125,74.79910652882306,1,cw,cifar10
12,126.85611979166667,74.87582202017414,1,cw,cifar10
6,133.95703125,74.79132511033815,1,cw,cifar10
9,162.271484375,46.17427703998978,1,cw,cifar10
6,125.80794270833333,86.52746287898377,1,cw,cifar10
8,135.841796875,67.93573354801536,1,cw,cifar10
17,129.09537760416666,65.42300998929018,1,cw,cifar10
4,159.98111979166666,60.9677907855175,1,cw,cifar10
5,108.94401041666667,61.86238770017112,1,cw,cifar10
16,106.66243489583333,65.59852506880064,1,cw,cifar10
27,112.76985677083333,79.53295933339342,1,cw,cifar10
6,122.35904947916667,68.48502454002427,1,cw,cifar10
10,135.13899739583334,46.00125010618461,1,cw,cifar10
14,111.5732421875,70.99734102500729,1,cw,cifar10
11,114.56673177083333,62.627806609148784,1,cw,cifar10
16,123.11295572916667,59.9666037873153,1,cw,cifar10
8,110.05436197916667,75.60330436634302,1,cw,cifar10
9,106.94108072916667,74.81758380591735,1,cw,cifar10
9,173.00065104166666,52.652109503910985,1,cw,cifar10
10,132.416015625,71.4308455570938,1,cw,cifar10
10,123.23795572916667,71.07021152010562,1,cw,cifar10
5,140.01009114583334,101.80980821979695,1,cw,cifar10
5,177.1689453125,73.31221861822145,1,cw,cifar10
7,129.20084635416666,79.7497753168355,1,cw,cifar10
7,150.48795572916666,97.85478543248242,1,cw,cifar10
8,120.171875,66.9726326535382,1,cw,cifar10
8,127.43489583333333,67.15526338402616,1,cw,cifar10
14,123.48177083333333,68.3030637760776,1,cw,cifar10
14,126.55794270833333,75.1143370298238,1,cw,cifar10
12,105.06184895833333,61.149120634244724,1,cw,cifar10
7,119.32389322916667,50.97270353979289,1,cw,cifar10
13,145.92350260416666,71.96792760469742,1,cw,cifar10
7,93.36393229166667,63.68522823534804,1,cw,cifar10
14,121.51171875,87.01334026336644,1,cw,cifar10
10,103.54166666666667,70.81249239772472,1,cw,cifar10
18,137.64485677083334,76.03916521717794,1,cw,cifar10
6,133.4462890625,63.136659864738135,1,cw,cifar10
2,136.37532552083334,58.7087880993827,1,cw,cifar10
11,133.0302734375,31.57507702314504,1,cw,cifar10
12,139.13248697916666,95.38777837452612,1,cw,cifar10
4,139.87369791666666,92.54753153308756,1,cw,cifar10
7,109.60319010416667,61.853102536624554,1,cw,cifar10
4,130.2255859375,76.30801188969018,1,cw,cifar10
12,150.37272135416666,70.40207577675211,1,cw,cifar10
5,137.13541666666666,62.980704483849344,1,cw,cifar10
10,137.12858072916666,62.87431659621771,1,cw,cifar10
10,133.966796875,73.54106536585091,1,cw,cifar10
7,145.58854166666666,71.62340003030748,1,cw,cifar10
12,105.84244791666667,66.33440875355278,1,cw,cifar10
14,138.29915364583334,66.31348352236826,1,cw,cifar10
5,120.76106770833333,56.38659016926193,1,cw,cifar10
9,134.21256510416666,62.895654840228225,1,cw,cifar10
7,122.18098958333333,69.34048649451917,1,cw,cifar10
11,140.1904296875,67.22772313302852,1,cw,cifar10
7,170.05598958333334,76.6538689463394,1,cw,cifar10
12,146.29622395833334,73.01132151865158,1,cw,cifar10
11,113.0029296875,72.67218953168555,1,cw,cifar10
5,128.38997395833334,64.83353828483769,1,cw,cifar10
16,125.7138671875,74.21791811867804,1,cw,cifar10
9,132.1142578125,85.2511247907825,1,cw,cifar10
23,125.2451171875,63.37565158465986,1,cw,cifar10
4,89.5341796875,54.96751112750616,1,cw,cifar10
4,160.12760416666666,50.2730970647934,1,cw,cifar10
9,140.21712239583334,66.97671729170713,1,cw,cifar10
18,107.63834635416667,58.34667255181274,1,cw,cifar10
19,122.62727864583333,82.92392428690867,1,cw,cifar10
12,146.54427083333334,47.59568938769576,1,cw,cifar10
8,133.44108072916666,82.98787808266341,1,cw,cifar10
4,135.8125,62.92985848849117,1,cw,cifar10
9,104.67838541666667,54.45048972654127,1,cw,cifar10
7,70.52669270833333,61.55697352369464,1,cw,cifar10
10,128.5400390625,65.62734732547013,1,cw,cifar10
5,134.1015625,54.509396197229705,1,cw,cifar10
11,116.33756510416667,79.77991110170574,1,cw,cifar10
4,128.693359375,71.73609384439227,1,cw,cifar10
8,120.40364583333333,68.61276375377925,1,cw,cifar10
8,122.66276041666667,73.38807897494617,1,cw,cifar10
13,120.97135416666667,67.11424588824705,1,cw,cifar10
5,118.74609375,61.77978414454475,1,cw,cifar10
14,137.2431640625,90.84135213791906,1,cw,cifar10
12,127.23177083333333,87.36478723010703,1,cw,cifar10
5,116.15657552083333,69.34692341945818,1,cw,cifar10
10,112.28190104166667,87.4271703863463,1,cw,cifar10
9,121.041015625,70.10540837348732,1,cw,cifar10
4,90.96647135416667,52.12164377623429,1,cw,cifar10
6,127.8828125,74.45004778420655,1,cw,cifar10
9,120.5,67.059167942184,1,cw,cifar10
7,157.43098958333334,71.63311932476695,1,cw,cifar10
10,150.16731770833334,60.733134532968,1,cw,cifar10
13,110.251953125,80.16950204413207,1,cw,cifar10
7,138.38216145833334,77.39832224802109,1,cw,cifar10
8,115.76692708333333,63.97862081673827,1,cw,cifar10
10,139.74283854166666,77.29887344930556,1,cw,cifar10
7,148.1494140625,66.15905537711778,1,cw,cifar10
12,142.66666666666666,65.47835014391796,1,cw,cifar10
9,123.4541015625,75.95538700202098,1,cw,cifar10
11,112.41927083333333,71.94875885092857,1,cw,cifar10
14,124.66471354166667,60.447611270910535,1,cw,cifar10
11,174.03483072916666,70.56023449026823,1,cw,cifar10
5,152.88997395833334,58.56011903133723,1,cw,cifar10
9,112.9921875,72.62653546177518,1,cw,cifar10
13,108.8896484375,61.64801779086182,1,cw,cifar10
5,130.42936197916666,72.6861494760944,1,cw,cifar10
6,132.55436197916666,74.37175848046816,1,cw,cifar10
18,123.0732421875,73.37014888353174,1,cw,cifar10
6,117.56184895833333,43.37362818080365,1,cw,cifar10
13,144.5830078125,67.39615201764133,1,cw,cifar10
8,128.88671875,80.73110843591712,1,cw,cifar10
10,121.49446614583333,60.0109046625653,1,cw,cifar10
6,138.7666015625,73.20555949171984,1,cw,cifar10
14,106.23177083333333,75.58455211069614,1,cw,cifar10
10,134.73860677083334,57.29060983808535,1,cw,cifar10
14,83.14225260416667,65.66920790872125,1,cw,cifar10
15,107.45833333333333,70.30441280030458,1,cw,cifar10
17,127.48795572916667,61.94929011476512,1,cw,cifar10
10,146.115234375,83.97266907241566,1,cw,cifar10
15,126.40169270833333,77.59339779697576,1,cw,cifar10
13,102.8583984375,74.90721154345542,1,cw,cifar10
8,125.68359375,71.47819929380533,1,cw,cifar10
9,127.31770833333333,54.32163140420658,1,cw,cifar10
9,126.74609375,83.44150557404221,1,cw,cifar10
17,112.0078125,71.84028681367413,1,cw,cifar10
9,125.18717447916667,71.73914860900616,1,cw,cifar10
7,120.73079427083333,68.78027839330207,1,cw,cifar10
9,129.3984375,75.12488052456477,1,cw,cifar10
15,118.93489583333333,61.270124814877875,1,cw,cifar10
6,143.89388020833334,41.285327660866706,1,cw,cifar10
7,109.35384114583333,63.5324638407132,1,cw,cifar10
13,121.58072916666667,75.6130747089327,1,cw,cifar10
6,131.09765625,66.63446185295105,1,cw,cifar10
2,90.6650390625,41.83308090466672,1,cw,cifar10
9,114.87727864583333,76.52995095073545,1,cw,cifar10
14,126.00520833333333,66.5131554080149,1,cw,cifar10
18,140.14811197916666,59.63132659179223,1,cw,cifar10
7,144.779296875,56.496751888080496,1,cw,cifar10
11,149.85579427083334,68.30478249751532,1,cw,cifar10
12,124.69466145833333,74.681677050499,1,cw,cifar10
21,116.14615885416667,62.230527732587746,1,cw,cifar10
12,135.18196614583334,58.195127442195314,1,cw,cifar10
4,143.64420572916666,67.58559571104355,1,cw,cifar10
9,172.60579427083334,79.89218875376379,1,cw,cifar10
10,104.162109375,62.647037593200075,1,cw,cifar10
10,131.599609375,73.59752434204385,1,cw,cifar10
14,129.07454427083334,63.339631715321026,1,cw,cifar10
2,110.98372395833333,51.4089820009065,1,cw,cifar10
15,131.87630208333334,64.87799430783257,1,cw,cifar10
18,124.43587239583333,67.93989419439855,1,cw,cifar10
7,124.82486979166667,60.02792531849221,1,cw,cifar10
11,117.60319010416667,64.03319534229922,1,cw,cifar10
9,121.4736328125,58.246914479502806,1,cw,cifar10
6,131.25553385416666,85.45597175236053,1,cw,cifar10
8,108.81119791666667,72.28339054210112,1,cw,cifar10
15,122.42643229166667,68.06921157658597,1,cw,cifar10
12,119.125,71.72500008200812,1,cw,cifar10
9,113.6630859375,67.6493791428385,1,cw,cifar10
16,155.4931640625,71.43489697096418,1,cw,cifar10
16,130.69856770833334,82.50102415025658,1,cw,cifar10
9,135.37467447916666,64.08184837323094,1,cw,cifar10
14,103.0654296875,67.05819881741172,1,cw,cifar10
11,126.36263020833333,66.02052571278,1,cw,cifar10
11,117.79361979166667,69.15818221955979,1,cw,cifar10
8,141.17578125,61.31484731273778,1,cw,cifar10
11,123.00651041666667,67.73141632241325,1,cw,cifar10
2,145.00423177083334,72.10508953260303,1,cw,cifar10
26,142.55598958333334,79.30163012454199,1,cw,cifar10
12,208.74153645833334,53.54743902492768,1,cw,cifar10
5,130.115234375,110.79234820548682,1,cw,cifar10
11,144.18424479166666,68.23848532684467,1,cw,cifar10
5,119.78938802083333,61.2537721492968,1,cw,cifar10
10,139.57747395833334,58.62117688584979,1,cw,cifar10
13,127.25944010416667,67.84582595852906,1,cw,cifar10
9,134.87955729166666,72.7017551651396,1,cw,cifar10
5,127.46419270833333,39.044196974649,1,cw,cifar10
6,130.98567708333334,68.3656468515523,1,cw,cifar10
8,95.0947265625,68.85354096714855,1,cw,cifar10
18,123.53515625,71.37687127931206,1,cw,cifar10
7,129.93424479166666,72.4905322547344,1,cw,cifar10
7,112.83919270833333,63.71543497680935,1,cw,cifar10
8,117.12109375,65.70567632152743,1,cw,cifar10
8,126.0869140625,85.96324819916994,1,cw,cifar10
6,139.5791015625,79.28807286752603,1,cw,cifar10
8,95.32584635416667,74.68059854164744,1,cw,cifar10
8,142.78483072916666,75.02897005028301,1,cw,cifar10
9,137.71516927083334,75.50438803649423,1,cw,cifar10
6,136.2705078125,61.37339219284339,1,cw,cifar10
8,137.2490234375,66.70808933490706,1,cw,cifar10
6,100.2822265625,69.1862573276231,1,cw,cifar10
7,117.38118489583333,60.82308145529526,1,cw,cifar10
6,139.25130208333334,55.06369194606669,1,cw,cifar10
9,126.03385416666667,76.1802335330471,1,cw,cifar10
5,148.01302083333334,59.04931096171607,1,cw,cifar10
6,104.97819010416667,56.32611245837296,1,cw,cifar10
7,152.05729166666666,72.16863446021124,1,cw,cifar10
9,130.0966796875,76.47021208407476,1,cw,cifar10
8,136.283203125,71.46063144019276,1,cw,cifar10
6,155.19270833333334,45.70205351331458,1,cw,cifar10
7,114.38411458333333,78.59410174206475,1,cw,cifar10
16,135.9765625,72.08888147196087,1,cw,cifar10
18,155.57584635416666,76.05506138047959,1,cw,cifar10
15,75.75944010416667,57.50115250648032,1,cw,cifar10
14,123.3818359375,72.07488744453384,1,cw,cifar10
6,83.0361328125,55.48657952126467,1,cw,cifar10
6,116.28092447916667,55.54751083762371,1,cw,cifar10
5,151.53157552083334,72.26945354371458,1,cw,cifar10
7,128.83854166666666,66.92983900760647,1,cw,cifar10
5,157.8408203125,84.56415828131681,1,cw,cifar10
11,165.40592447916666,56.278155802195634,1,cw,cifar10
6,163.9443359375,74.40643170131787,1,cw,cifar10
7,135.15266927083334,53.44877654379001,1,cw,cifar10
9,124.64322916666667,72.7546336565061,1,cw,cifar10
9,126.54557291666667,63.17307394519869,1,cw,cifar10
5,137.033203125,48.42973677458959,1,cw,cifar10
7,105.14225260416667,55.93133958922218,1,cw,cifar10
7,132.96223958333334,70.23975074589829,1,cw,cifar10
14,160.6796875,62.520216547279254,1,cw,cifar10
17,136.0458984375,77.31117072473576,1,cw,cifar10
8,121.76595052083333,72.55393035861992,1,cw,cifar10
13,126.3740234375,68.85593602960004,1,cw,cifar10
7,140.328125,65.13872159468455,1,cw,cifar10
12,115.48860677083333,86.33450306656063,1,cw,cifar10
1,148.26302083333334,20.78075759351341,1,cw,cifar10
14,109.67154947916667,66.30543038985329,1,cw,cifar10
13,107.951171875,71.25016825540645,1,cw,cifar10
6,121.7666015625,69.80995237407093,1,cw,cifar10
5,138.81705729166666,65.37626684557382,1,cw,cifar10
12,110.34244791666667,71.27946608956286,1,cw,cifar10
6,112.20182291666667,57.13960093387036,1,cw,cifar10
17,128.17545572916666,75.0881521130384,1,cw,cifar10
15,119.90885416666667,78.1379582377558,1,cw,cifar10
12,115.8193359375,61.115123129729476,1,cw,cifar10
15,133.27278645833334,73.62835253608966,1,cw,cifar10
4,112.67447916666667,64.19795653450046,1,cw,cifar10
7,151.60286458333334,76.1232711057739,1,cw,cifar10
12,123.81412760416667,72.71756785190586,1,cw,cifar10
16,121.57942708333333,69.31296452285254,1,cw,cifar10
9,117.2197265625,67.44008833963339,1,cw,cifar10
7,135.45768229166666,55.34533542227328,1,cw,cifar10
11,135.90071614583334,64.3400180351062,1,cw,cifar10
15,135.73567708333334,74.43209380863381,1,cw,cifar10
9,130.7373046875,71.33726891246552,1,cw,cifar10
7,144.48209635416666,80.17005692073694,1,cw,cifar10
1,117.1708984375,68.90100104615492,1,cw,cifar10
11,113.35611979166667,77.55627421328917,1,cw,cifar10
8,110.271484375,78.26657734900004,1,cw,cifar10
11,116.802734375,71.11856638325007,1,cw,cifar10
8,132.291015625,73.46626215745538,1,cw,cifar10
12,131.24446614583334,58.20870460144473,1,cw,cifar10
10,122.09537760416667,73.93763431532902,1,cw,cifar10
8,135.27897135416666,71.84024126486162,1,cw,cifar10
5,138.61783854166666,63.66854227521258,1,cw,cifar10
3,120.93359375,77.4811287788511,1,cw,cifar10
10,148.6142578125,69.30867407282967,1,cw,cifar10
10,120.89908854166667,64.74713480720403,1,cw,cifar10
10,139.96256510416666,82.0381418592691,1,cw,cifar10
20,112.57975260416667,77.50914344432668,1,cw,cifar10
3,121.32421875,47.79638069726886,1,cw,cifar10
10,131.72721354166666,72.84387353854288,1,cw,cifar10
10,102.005859375,68.90233716635038,1,cw,cifar10
5,119.138671875,71.30653735672009,1,cw,cifar10
12,106.33463541666667,58.93629583255754,1,cw,cifar10
7,111.03287760416667,69.40691942873173,1,cw,cifar10
5,143.51692708333334,65.93333189826207,1,cw,cifar10
6,121.16145833333333,80.15842349863811,1,cw,cifar10
7,129.9306640625,91.89259944888225,1,cw,cifar10
3,174.47981770833334,29.40736373594744,1,cw,cifar10
6,125.2685546875,69.24023061592193,1,cw,cifar10
10,153.44986979166666,70.37711377321003,1,cw,cifar10
9,147.80696614583334,47.696069559547766,1,cw,cifar10
16,143.02376302083334,59.9681064240119,1,cw,cifar10
7,129.0087890625,83.7162147543873,1,cw,cifar10
7,122.66145833333333,64.6822341335753,1,cw,cifar10
6,126.74153645833333,54.495358525646964,1,cw,cifar10
12,117.75325520833333,70.91936578244744,1,cw,cifar10
9,119.513671875,101.18136495709105,1,cw,cifar10
20,133.78092447916666,51.29141782161179,1,cw,cifar10
13,116.69466145833333,64.53436576432352,1,cw,cifar10
5,128.83984375,73.52429428203367,1,cw,cifar10
2,125.02473958333333,66.87914036471619,1,cw,cifar10
11,113.3154296875,73.7419613441307,1,cw,cifar10
17,119.3525390625,70.6315969944925,1,cw,cifar10
8,150.8125,57.44937765782792,1,cw,cifar10
10,115.4443359375,68.81031277047889,1,cw,cifar10
7,140.45475260416666,87.36960557873499,1,cw,cifar10
8,156.72265625,81.27548420911283,1,cw,cifar10
9,133.689453125,70.69778993632798,1,cw,cifar10
12,151.46256510416666,64.62312001363615,1,cw,cifar10
5,143.32454427083334,53.225143769404816,1,cw,cifar10
13,128.2333984375,76.55826032081579,1,cw,cifar10
10,176.09733072916666,57.23924404680428,1,cw,cifar10
10,149.93033854166666,70.39919247050676,1,cw,cifar10
7,120.34440104166667,78.17599036292049,1,cw,cifar10
5,113.673828125,64.98945361036243,1,cw,cifar10
6,129.96549479166666,66.02073082874954,1,cw,cifar10
5,100.57063802083333,51.418106638118246,1,cw,cifar10
3,124.50618489583333,68.85374758799931,1,cw,cifar10
10,105.1513671875,70.68632221629112,1,cw,cifar10
10,138.86002604166666,56.612434770575,1,cw,cifar10
16,132.13736979166666,53.55742134477756,1,cw,cifar10
10,121.90852864583333,66.0246446937924,1,cw,cifar10
9,119.75032552083333,68.38381826486626,1,cw,cifar10
8,172.48665364583334,62.17272192994674,1,cw,cifar10
9,160.1064453125,69.44852979214012,1,cw,cifar10
13,119.37858072916667,75.42813651853025,1,cw,cifar10
16,142.32063802083334,71.84382494332215,1,cw,cifar10
7,142.0751953125,61.592186583584784,1,cw,cifar10
13,145.41178385416666,79.0579478956162,1,cw,cifar10
9,130.00846354166666,66.94273007197849,1,cw,cifar10
6,147.18391927083334,66.00500482696226,1,cw,cifar10
11,142.76399739583334,76.72978613085763,1,cw,cifar10
2,152.5166015625,77.15324731744629,1,cw,cifar10
10,119.013671875,69.63330756901183,1,cw,cifar10
15,140.43424479166666,76.64919483114885,1,cw,cifar10
10,138.435546875,64.21765865830587,1,cw,cifar10
13,126.83528645833333,67.73332604598232,1,cw,cifar10
3,78.28743489583333,47.961914806854644,1,cw,cifar10
8,136.41959635416666,78.73193419037126,1,cw,cifar10
15,111.21647135416667,70.6396304404007,1,cw,cifar10
8,148.4609375,65.93401208200964,1,cw,cifar10
16,128.3583984375,76.17098545184193,1,cw,cifar10
10,104.81705729166667,83.32495199192083,1,cw,cifar10
22,100.880859375,69.06574316638437,1,cw,cifar10
9,129.25032552083334,74.51493582201708,1,cw,cifar10
2,122.068359375,62.73012911011876,1,cw,cifar10
13,114.51692708333333,63.27223649951855,1,cw,cifar10
13,131.45572916666666,72.70123975008921,1,cw,cifar10
11,135.96712239583334,71.4146982942036,1,cw,cifar10
7,127.31705729166667,66.79651291873701,1,cw,cifar10
15,123.712890625,80.3081941412326,1,cw,cifar10
9,165.39876302083334,72.96171245673803,1,cw,cifar10
12,122.060546875,64.91600064269572,1,cw,cifar10
9,142.88151041666666,74.95496400608147,1,cw,cifar10
4,91.09700520833333,52.35259872415668,1,cw,cifar10
12,133.80501302083334,63.90129048416632,1,cw,cifar10
12,115.78841145833333,78.67354220046428,1,cw,cifar10
14,114.59537760416667,67.57198059104493,1,cw,cifar10
5,128.41861979166666,95.73668068091088,1,cw,cifar10
14,139.49153645833334,77.73517553634981,1,cw,cifar10
