KP,mean,std,target,Attack,Dataset
17,125.37565104166667,76.6851261378035,1,deepfool,cifar100
10,121.41959635416667,81.36995832299758,1,deepfool,cifar100
11,146.1552734375,74.30766119462308,1,deepfool,cifar100
10,100.4677734375,63.61935812117767,1,deepfool,cifar100
16,119.17122395833333,64.86375359888918,1,deepfool,cifar100
10,126.91569010416667,70.93448583493002,1,deepfool,cifar100
12,127.70638020833333,65.83142220284465,1,deepfool,cifar100
4,141.54524739583334,62.52885040571658,1,deepfool,cifar100
14,117.22233072916667,78.19504678713018,1,deepfool,cifar100
7,140.8623046875,62.8766437566505,1,deepfool,cifar100
4,152.01920572916666,65.02755643139177,1,deepfool,cifar100
15,126.99609375,66.51144682469679,1,deepfool,cifar100
9,124.18782552083333,65.06690241389472,1,deepfool,cifar100
7,133.24055989583334,80.23136121847135,1,deepfool,cifar100
6,205.36490885416666,66.41268388605643,1,deepfool,cifar100
13,174.11165364583334,86.93209644374535,1,deepfool,cifar100
12,90.50325520833333,71.01250063121768,1,deepfool,cifar100
9,126.83365885416667,69.03573901596977,1,deepfool,cifar100
9,115.31282552083333,69.6718420928777,1,deepfool,cifar100
1,118.1298828125,79.68713839482575,1,deepfool,cifar100
17,174.21223958333334,85.79264821039128,1,deepfool,cifar100
7,115.52734375,74.12817170895765,1,deepfool,cifar100
12,139.04069010416666,65.59583349439642,1,deepfool,cifar100
12,160.623046875,64.19260362043566,1,deepfool,cifar100
7,121.78776041666667,71.27222473161102,1,deepfool,cifar100
10,103.87434895833333,61.356621241595825,1,deepfool,cifar100
10,139.76692708333334,66.40452658043279,1,deepfool,cifar100
5,111.21809895833333,75.13662679848818,1,deepfool,cifar100
5,125.30598958333333,62.128413339553795,1,deepfool,cifar100
21,67.64973958333333,54.35563327939659,1,deepfool,cifar100
2,153.02083333333334,45.23751414166416,1,deepfool,cifar100
12,137.70703125,68.35851156378993,1,deepfool,cifar100
5,180.0966796875,74.43901767525551,1,deepfool,cifar100
6,180.06575520833334,75.05094640229258,1,deepfool,cifar100
8,135.23274739583334,69.07817183877822,1,deepfool,cifar100
12,95.552734375,76.29554487077804,1,deepfool,cifar100
12,117.49153645833333,63.88270321650173,1,deepfool,cifar100
11,122.89876302083333,62.4791677593012,1,deepfool,cifar100
10,144.09309895833334,58.09855820339738,1,deepfool,cifar100
9,76.50716145833333,56.93575610951287,1,deepfool,cifar100
7,125.81119791666667,70.90961666162896,1,deepfool,cifar100
14,112.41341145833333,76.24611543400549,1,deepfool,cifar100
12,140.732421875,63.31165638588812,1,deepfool,cifar100
10,131.23372395833334,69.95802914186572,1,deepfool,cifar100
10,157.1083984375,73.27222197064744,1,deepfool,cifar100
6,154.23372395833334,64.87075585604795,1,deepfool,cifar100
13,178.65364583333334,74.47203250458092,1,deepfool,cifar100
17,131.17610677083334,77.13845714603343,1,deepfool,cifar100
17,132.70833333333334,76.05105957628366,1,deepfool,cifar100
11,127.02213541666667,71.55972114173021,1,deepfool,cifar100
8,119.54361979166667,99.5822673383886,1,deepfool,cifar100
6,150.9599609375,59.01643820995776,1,deepfool,cifar100
12,119.88541666666667,70.61827105329057,1,deepfool,cifar100
5,69.44108072916667,66.3192871941946,1,deepfool,cifar100
11,140.30631510416666,76.03500742673627,1,deepfool,cifar100
13,130.92643229166666,64.64556643463001,1,deepfool,cifar100
10,123.53971354166667,41.16706559914303,1,deepfool,cifar100
10,82.44303385416667,50.16469307778707,1,deepfool,cifar100
12,128.60221354166666,57.0150922572804,1,deepfool,cifar100
5,144.39680989583334,85.43216921090765,1,deepfool,cifar100
20,125.333984375,60.911940988012645,1,deepfool,cifar100
3,110.95572916666667,72.12674993901994,1,deepfool,cifar100
14,92.75130208333333,53.67549612043289,1,deepfool,cifar100
10,104.28776041666667,65.14871940310235,1,deepfool,cifar100
15,121.59765625,64.23762021543276,1,deepfool,cifar100
12,146.43326822916666,71.88129909203461,1,deepfool,cifar100
8,128.8154296875,65.0137263345013,1,deepfool,cifar100
4,149.92154947916666,70.47800263712422,1,deepfool,cifar100
4,161.619140625,36.70070318007169,1,deepfool,cifar100
7,141.80143229166666,70.13998324140306,1,deepfool,cifar100
6,133.68815104166666,83.01274550763834,1,deepfool,cifar100
7,127.4140625,79.9900218256492,1,deepfool,cifar100
9,123.51106770833333,77.99536593233445,1,deepfool,cifar100
9,118.08561197916667,73.88539572535934,1,deepfool,cifar100
5,158.9091796875,68.05616648262686,1,deepfool,cifar100
5,139.8349609375,44.363453880852994,1,deepfool,cifar100
3,137.24251302083334,54.154057338417225,1,deepfool,cifar100
3,145.2099609375,52.90019052252999,1,deepfool,cifar100
5,112.373046875,66.45634610026478,1,deepfool,cifar100
14,139.208984375,59.49451352786425,1,deepfool,cifar100
3,110.62141927083333,65.95844640851715,1,deepfool,cifar100
8,188.23600260416666,87.69462267115732,1,deepfool,cifar100
13,151.11100260416666,73.22376410993608,1,deepfool,cifar100
10,143.77897135416666,69.14379992877348,1,deepfool,cifar100
12,131.2412109375,58.452797431756345,1,deepfool,cifar100
8,115.1513671875,58.23416817836269,1,deepfool,cifar100
9,136.21256510416666,75.13647253924921,1,deepfool,cifar100
14,133.34407552083334,70.19787795657278,1,deepfool,cifar100
12,81.14680989583333,66.2354519936808,1,deepfool,cifar100
1,140.87727864583334,62.636344798412615,1,deepfool,cifar100
12,172.78092447916666,44.67489716317548,1,deepfool,cifar100
9,169.86165364583334,101.00568895013038,1,deepfool,cifar100
11,94.57389322916667,60.571941919642775,1,deepfool,cifar100
8,132.40299479166666,67.30882672958649,1,deepfool,cifar100
11,120.10221354166667,65.66610819666373,1,deepfool,cifar100
7,157.9609375,69.70951390197266,1,deepfool,cifar100
10,110.21256510416667,59.89472976043314,1,deepfool,cifar100
17,182.32356770833334,83.41363362482751,1,deepfool,cifar100
12,109.111328125,71.43054226354923,1,deepfool,cifar100
13,161.42838541666666,85.04388935346923,1,deepfool,cifar100
16,95.80598958333333,72.39995784387735,1,deepfool,cifar100
14,152.99837239583334,72.69595553687854,1,deepfool,cifar100
8,95.12630208333333,47.705903876161635,1,deepfool,cifar100
10,160.85546875,75.3475588355012,1,deepfool,cifar100
18,141.1162109375,82.51355737837856,1,deepfool,cifar100
10,147.154296875,63.09899089724223,1,deepfool,cifar100
20,135.45345052083334,74.76180374016151,1,deepfool,cifar100
15,123.16796875,77.4288781813632,1,deepfool,cifar100
11,144.59895833333334,62.2242105124027,1,deepfool,cifar100
9,164.76985677083334,77.89851846990204,1,deepfool,cifar100
13,125.20670572916667,60.424879010692756,1,deepfool,cifar100
15,124.1494140625,81.26909619937845,1,deepfool,cifar100
14,106.52083333333333,59.449611371617586,1,deepfool,cifar100
12,82.48567708333333,56.038760511364096,1,deepfool,cifar100
6,105.24186197916667,60.39399722865253,1,deepfool,cifar100
12,131.81282552083334,71.55899797027352,1,deepfool,cifar100
2,183.62141927083334,65.04228651129405,1,deepfool,cifar100
14,132.85221354166666,58.65799979482091,1,deepfool,cifar100
8,135.35514322916666,70.3224263337343,1,deepfool,cifar100
6,142.65006510416666,51.315467818814945,1,deepfool,cifar100
1,95.77408854166667,40.655711844337425,1,deepfool,cifar100
3,136.01106770833334,55.04292999840842,1,deepfool,cifar100
14,126.50390625,74.22971011707413,1,deepfool,cifar100
12,130.00618489583334,74.90419618536914,1,deepfool,cifar100
9,129.4814453125,65.83522556693062,1,deepfool,cifar100
14,147.81477864583334,84.86353178730897,1,deepfool,cifar100
11,164.7529296875,79.73496977501817,1,deepfool,cifar100
11,110.47233072916667,63.51324409937226,1,deepfool,cifar100
8,110.01171875,79.86414367659329,1,deepfool,cifar100
13,134.85807291666666,57.338122293436925,1,deepfool,cifar100
10,144.3310546875,57.78753951626871,1,deepfool,cifar100
4,113.79459635416667,64.96061022679443,1,deepfool,cifar100
10,124.66178385416667,70.40393900855409,1,deepfool,cifar100
9,141.99153645833334,74.11315652063226,1,deepfool,cifar100
11,124.22916666666667,54.905067681829564,1,deepfool,cifar100
15,125.9873046875,61.16567408446925,1,deepfool,cifar100
4,143.07942708333334,72.36000264220823,1,deepfool,cifar100
8,119.45638020833333,62.58518936357669,1,deepfool,cifar100
12,139.521484375,70.33582691568945,1,deepfool,cifar100
1,119.2802734375,59.40213026158125,1,deepfool,cifar100
14,113.263671875,67.34175579999699,1,deepfool,cifar100
7,146.69010416666666,104.74399880348562,1,deepfool,cifar100
15,119.48470052083333,65.59203076511623,1,deepfool,cifar100
2,144.11067708333334,45.65772193791653,1,deepfool,cifar100
9,134.216796875,60.02114948980625,1,deepfool,cifar100
6,75.55826822916667,53.59677630270426,1,deepfool,cifar100
12,167.97428385416666,74.37161990714924,1,deepfool,cifar100
15,115.51204427083333,75.3836923702603,1,deepfool,cifar100
11,101.91536458333333,59.70362476622825,1,deepfool,cifar100
8,105.763671875,70.75324839562819,1,deepfool,cifar100
12,165.7646484375,78.43538144623743,1,deepfool,cifar100
3,120.93229166666667,61.934311736968716,1,deepfool,cifar100
6,157.1669921875,52.52318824398219,1,deepfool,cifar100
6,141.87662760416666,76.31015412065229,1,deepfool,cifar100
2,119.14908854166667,48.941927557652946,1,deepfool,cifar100
6,120.93098958333333,90.6813333616031,1,deepfool,cifar100
8,131.76985677083334,50.296535934491516,1,deepfool,cifar100
14,97.62239583333333,53.81846122876427,1,deepfool,cifar100
6,214.8857421875,56.253338505106775,1,deepfool,cifar100
20,90.65592447916667,71.10168577855924,1,deepfool,cifar100
15,138.84635416666666,65.98150820315506,1,deepfool,cifar100
5,130.2451171875,70.71015288742306,1,deepfool,cifar100
8,138.5703125,71.09359226397197,1,deepfool,cifar100
13,148.39290364583334,60.47075919661878,1,deepfool,cifar100
8,120.10416666666667,71.64358886166956,1,deepfool,cifar100
10,132.87467447916666,75.00127868683694,1,deepfool,cifar100
20,140.05859375,68.76310547022716,1,deepfool,cifar100
14,165.7158203125,61.87350218585385,1,deepfool,cifar100
9,137.8125,47.5130095723436,1,deepfool,cifar100
13,108.96712239583333,73.41224721777499,1,deepfool,cifar100
15,115.1494140625,55.80781915680594,1,deepfool,cifar100
6,182.80338541666666,63.06241419007252,1,deepfool,cifar100
8,163.423828125,68.60630555400456,1,deepfool,cifar100
14,196.2099609375,66.90117415909174,1,deepfool,cifar100
6,126.95475260416667,57.673552293402736,1,deepfool,cifar100
15,115.91243489583333,82.76403396814703,1,deepfool,cifar100
1,134.12662760416666,70.33651720748016,1,deepfool,cifar100
24,154.82291666666666,77.73336867812237,1,deepfool,cifar100
9,108.32942708333333,71.61084093376974,1,deepfool,cifar100
14,143.7001953125,102.5837848518517,1,deepfool,cifar100
12,133.37369791666666,66.06038181104792,1,deepfool,cifar100
22,129.146484375,70.34391835126021,1,deepfool,cifar100
18,71.64420572916667,93.70295294061498,1,deepfool,cifar100
5,148.44954427083334,79.57460356359773,1,deepfool,cifar100
8,143.640625,71.16062026801576,1,deepfool,cifar100
8,141.310546875,67.18561073649613,1,deepfool,cifar100
12,116.74934895833333,66.21940090395454,1,deepfool,cifar100
11,59.086588541666664,69.11529448531103,1,deepfool,cifar100
12,156.60123697916666,74.3070176446181,1,deepfool,cifar100
9,153.345703125,72.38709449147076,1,deepfool,cifar100
11,141.798828125,101.06654800308387,1,deepfool,cifar100
10,91.34114583333333,64.28353510966134,1,deepfool,cifar100
4,122.87109375,67.81879743576172,1,deepfool,cifar100
8,159.81998697916666,65.30803063634123,1,deepfool,cifar100
12,135.86165364583334,72.80233381257712,1,deepfool,cifar100
15,108.01041666666667,52.31178434022758,1,deepfool,cifar100
17,100.00260416666667,73.56645408275382,1,deepfool,cifar100
15,138.32649739583334,76.11454113344546,1,deepfool,cifar100
2,108.23828125,44.88205987701102,1,deepfool,cifar100
6,122.97298177083333,70.21841908594679,1,deepfool,cifar100
17,148.3046875,68.9237214886302,1,deepfool,cifar100
8,117.35514322916667,50.98458500067208,1,deepfool,cifar100
6,127.42708333333333,46.51621365618157,1,deepfool,cifar100
2,120.50358072916667,61.063844933455464,1,deepfool,cifar100
20,121.048828125,76.07236698487235,1,deepfool,cifar100
7,104.44921875,71.83170352338834,1,deepfool,cifar100
9,108.63541666666667,74.45590904627865,1,deepfool,cifar100
9,162.63346354166666,78.6601082360161,1,deepfool,cifar100
9,122.67936197916667,70.48152878719038,1,deepfool,cifar100
8,109.32161458333333,73.81924796089807,1,deepfool,cifar100
11,143.23372395833334,66.99128347340327,1,deepfool,cifar100
15,145.39225260416666,82.50134370113534,1,deepfool,cifar100
14,121.04817708333333,71.64649421507953,1,deepfool,cifar100
8,185.66634114583334,87.82135407648808,1,deepfool,cifar100
9,125.42252604166667,72.57816393467876,1,deepfool,cifar100
6,152.03483072916666,75.29740464830303,1,deepfool,cifar100
5,95.9833984375,53.149949300421866,1,deepfool,cifar100
10,94.97200520833333,89.05188430378742,1,deepfool,cifar100
11,146.95475260416666,53.4833228143309,1,deepfool,cifar100
7,117.45377604166667,64.75234176757051,1,deepfool,cifar100
12,113.72916666666667,60.96737795608803,1,deepfool,cifar100
4,118.16341145833333,42.99790927905875,1,deepfool,cifar100
14,131.8740234375,67.95257725307812,1,deepfool,cifar100
8,120.30403645833333,46.87166019349062,1,deepfool,cifar100
8,131.1357421875,66.57967945148367,1,deepfool,cifar100
18,121.71223958333333,80.31251524144653,1,deepfool,cifar100
11,105.75032552083333,63.282220740477435,1,deepfool,cifar100
8,98.10872395833333,61.594566455299855,1,deepfool,cifar100
10,126.95084635416667,76.87956595218513,1,deepfool,cifar100
8,135.89290364583334,70.10301401427154,1,deepfool,cifar100
10,116.93815104166667,64.53123977608577,1,deepfool,cifar100
13,121.03190104166667,65.75148653245697,1,deepfool,cifar100
8,117.80598958333333,69.46419686406306,1,deepfool,cifar100
0,128.666015625,73.55403752119342,1,deepfool,cifar100
3,158.16341145833334,71.2922302975986,1,deepfool,cifar100
3,142.40299479166666,44.61567077362296,1,deepfool,cifar100
12,148.373046875,99.17146456094254,1,deepfool,cifar100
13,114.46126302083333,63.64819058705203,1,deepfool,cifar100
11,119.84830729166667,62.10538056781752,1,deepfool,cifar100
8,131.36946614583334,56.19435880295614,1,deepfool,cifar100
9,124.4326171875,56.93776126389364,1,deepfool,cifar100
6,85.04329427083333,67.30705106638403,1,deepfool,cifar100
14,113.94563802083333,64.98105322273413,1,deepfool,cifar100
12,104.92805989583333,92.72647986294567,1,deepfool,cifar100
14,136.77408854166666,66.68375161163965,1,deepfool,cifar100
10,162.69368489583334,54.06809369890478,1,deepfool,cifar100
12,143.53938802083334,51.899685640409075,1,deepfool,cifar100
2,67.06087239583333,35.427357694905865,1,deepfool,cifar100
8,125.51822916666667,62.51785091881357,1,deepfool,cifar100
16,154.91178385416666,79.80455954400155,1,deepfool,cifar100
5,170.5693359375,64.46469049207069,1,deepfool,cifar100
10,181.77864583333334,48.84585581754573,1,deepfool,cifar100
9,117.08854166666667,67.33154472017942,1,deepfool,cifar100
11,126.02766927083333,72.76755916821213,1,deepfool,cifar100
9,132.58170572916666,77.81625251278794,1,deepfool,cifar100
15,143.57845052083334,65.15691546593415,1,deepfool,cifar100
8,116.45475260416667,68.53700627046845,1,deepfool,cifar100
4,131.6376953125,82.1940668772691,1,deepfool,cifar100
21,121.18587239583333,53.796758598091195,1,deepfool,cifar100
5,114.119140625,42.77998022298535,1,deepfool,cifar100
8,126.4091796875,66.16597584281745,1,deepfool,cifar100
9,182.89225260416666,81.40181556413556,1,deepfool,cifar100
9,157.98404947916666,80.85176566943119,1,deepfool,cifar100
7,116.51627604166667,59.270863975922545,1,deepfool,cifar100
4,134.4921875,66.56320136223331,1,deepfool,cifar100
10,156.75227864583334,80.68516805206,1,deepfool,cifar100
1,125.26041666666667,77.24148005532261,1,deepfool,cifar100
12,148.357421875,65.77083022408488,1,deepfool,cifar100
11,145.21647135416666,74.40861804711665,1,deepfool,cifar100
10,134.83235677083334,71.13302421484914,1,deepfool,cifar100
14,128.79752604166666,76.02468727836283,1,deepfool,cifar100
11,139.154296875,62.594275071490074,1,deepfool,cifar100
9,109.99967447916667,53.3671953752794,1,deepfool,cifar100
13,129.4296875,68.69492757007119,1,deepfool,cifar100
9,164.93001302083334,94.3720181200369,1,deepfool,cifar100
6,167.912109375,75.8401375743252,1,deepfool,cifar100
10,116.58919270833333,69.90648432057151,1,deepfool,cifar100
7,149.11458333333334,93.02788948289451,1,deepfool,cifar100
9,132.75227864583334,79.31487455550865,1,deepfool,cifar100
11,140.49576822916666,57.06521136705243,1,deepfool,cifar100
8,84.35774739583333,70.91236999520348,1,deepfool,cifar100
13,127.71842447916667,69.25387583292458,1,deepfool,cifar100
9,167.701171875,75.66579222282049,1,deepfool,cifar100
8,99.76334635416667,56.71049596403452,1,deepfool,cifar100
7,135.09830729166666,73.63484105794443,1,deepfool,cifar100
7,145.75325520833334,50.483062037911274,1,deepfool,cifar100
14,140.158203125,70.20043483357797,1,deepfool,cifar100
4,127.33658854166667,73.86526068348329,1,deepfool,cifar100
5,126.57356770833333,51.28200532623331,1,deepfool,cifar100
5,96.15852864583333,69.05062683603971,1,deepfool,cifar100
3,109.57356770833333,74.4129689027925,1,deepfool,cifar100
9,128.56640625,63.72317100329985,1,deepfool,cifar100
9,148.53776041666666,91.90870160713796,1,deepfool,cifar100
13,114.87923177083333,67.21490925733603,1,deepfool,cifar100
12,117.47135416666667,73.9330378841044,1,deepfool,cifar100
9,49.139322916666664,61.59980068891218,1,deepfool,cifar100
13,113.41243489583333,66.4396257340066,1,deepfool,cifar100
5,125.33268229166667,78.38471354180113,1,deepfool,cifar100
13,162.03483072916666,67.6855083867933,1,deepfool,cifar100
10,156.00390625,70.01870887298152,1,deepfool,cifar100
14,153.53157552083334,84.47108759441504,1,deepfool,cifar100
19,136.89420572916666,70.37091689313348,1,deepfool,cifar100
14,131.51953125,61.35431016650992,1,deepfool,cifar100
9,116.955078125,61.589485388468056,1,deepfool,cifar100
4,146.92252604166666,65.91653045374372,1,deepfool,cifar100
18,135.66341145833334,68.75124373620709,1,deepfool,cifar100
11,148.19921875,76.08050367036296,1,deepfool,cifar100
26,122.34765625,61.904094512741345,1,deepfool,cifar100
12,106.13313802083333,72.39088281632554,1,deepfool,cifar100
17,113.4658203125,57.07584387285697,1,deepfool,cifar100
17,172.55989583333334,88.88244204696527,1,deepfool,cifar100
12,145.57975260416666,71.36105099999149,1,deepfool,cifar100
12,126.00716145833333,71.81627909427608,1,deepfool,cifar100
5,120.9345703125,70.8765065706527,1,deepfool,cifar100
15,171.5986328125,80.10738231918549,1,deepfool,cifar100
8,128.44270833333334,59.588904646340005,1,deepfool,cifar100
10,115.99837239583333,73.62336156412199,1,deepfool,cifar100
10,128.44986979166666,60.32220446901821,1,deepfool,cifar100
11,155.96875,85.20850305523732,1,deepfool,cifar100
3,148.96809895833334,105.61032639733641,1,deepfool,cifar100
7,162.30305989583334,55.63851965418184,1,deepfool,cifar100
10,158.24153645833334,91.82346153572537,1,deepfool,cifar100
8,132.4912109375,72.47480764274628,1,deepfool,cifar100
6,101.73860677083333,63.21784480277051,1,deepfool,cifar100
8,129.49446614583334,62.019144530892085,1,deepfool,cifar100
13,80.00162760416667,59.25227149610236,1,deepfool,cifar100
19,103.58463541666667,63.15227758337344,1,deepfool,cifar100
9,109.34733072916667,66.81680443450837,1,deepfool,cifar100
12,123.0244140625,73.27405023172788,1,deepfool,cifar100
11,139.14127604166666,90.20739771385219,1,deepfool,cifar100
14,121.923828125,59.30592336353126,1,deepfool,cifar100
15,122.15397135416667,69.5097645616298,1,deepfool,cifar100
14,117.455078125,60.67581918243741,1,deepfool,cifar100
31,165.58561197916666,74.54758190803119,1,deepfool,cifar100
10,117.7802734375,74.72249916236633,1,deepfool,cifar100
7,105.4658203125,64.57015560985388,1,deepfool,cifar100
6,79.41634114583333,56.12664930515808,1,deepfool,cifar100
8,127.18489583333333,65.15287636801541,1,deepfool,cifar100
9,169.07389322916666,69.45126108586624,1,deepfool,cifar100
10,159.0673828125,88.42155864818756,1,deepfool,cifar100
14,123.5986328125,73.08007939602658,1,deepfool,cifar100
18,141.60611979166666,69.02248604491537,1,deepfool,cifar100
8,119.64615885416667,81.5529695031118,1,deepfool,cifar100
9,141.25716145833334,58.369715754528926,1,deepfool,cifar100
9,125.8056640625,78.07637254075134,1,deepfool,cifar100
10,135.08333333333334,65.95983101963341,1,deepfool,cifar100
11,127.16341145833333,68.20861669731681,1,deepfool,cifar100
15,102.75716145833333,48.85574487120414,1,deepfool,cifar100
5,111.3515625,73.03046703180799,1,deepfool,cifar100
10,93.029296875,75.73556905720488,1,deepfool,cifar100
5,111.5048828125,58.96920523888434,1,deepfool,cifar100
15,119.52604166666667,71.31775210913695,1,deepfool,cifar100
8,162.02701822916666,53.38264583742185,1,deepfool,cifar100
11,126.25325520833333,75.82877040013993,1,deepfool,cifar100
9,134.21451822916666,78.7367842975675,1,deepfool,cifar100
14,166.5537109375,88.83152846826984,1,deepfool,cifar100
15,190.46940104166666,70.85504409025242,1,deepfool,cifar100
13,131.86848958333334,69.08382401517422,1,deepfool,cifar100
17,71.04264322916667,91.06200439652594,1,deepfool,cifar100
11,153.11686197916666,99.7784705784788,1,deepfool,cifar100
9,175.203125,78.54307195676779,1,deepfool,cifar100
4,131.23567708333334,58.47165130337324,1,deepfool,cifar100
9,143.83561197916666,59.53132395243185,1,deepfool,cifar100
7,115.09537760416667,58.13305283269144,1,deepfool,cifar100
9,134.82975260416666,68.61889746162764,1,deepfool,cifar100
8,104.18098958333333,71.61952709860165,1,deepfool,cifar100
18,132.28841145833334,71.5040370656642,1,deepfool,cifar100
10,126.2890625,68.0889205798344,1,deepfool,cifar100
16,110.82682291666667,76.20664488097019,1,deepfool,cifar100
9,69.0703125,69.62149653939424,1,deepfool,cifar100
11,195.1845703125,65.3660307307792,1,deepfool,cifar100
6,153.7080078125,87.73275177279716,1,deepfool,cifar100
5,127.28092447916667,63.59257828113482,1,deepfool,cifar100
16,147.89518229166666,73.89124960829935,1,deepfool,cifar100
1,143.14876302083334,44.470189461639755,1,deepfool,cifar100
9,132.45703125,72.40784258922075,1,deepfool,cifar100
12,95.34700520833333,59.60241948578408,1,deepfool,cifar100
18,130.60904947916666,87.02938006141632,1,deepfool,cifar100
16,138.47200520833334,66.62543570775112,1,deepfool,cifar100
5,113.34375,58.047971726784304,1,deepfool,cifar100
16,127.66829427083333,60.90180113459545,1,deepfool,cifar100
8,102.98470052083333,53.60944256367505,1,deepfool,cifar100
16,179.13151041666666,56.143710110817324,1,deepfool,cifar100
11,108.70670572916667,68.63546108125395,1,deepfool,cifar100
11,62.478841145833336,68.40026482543306,1,deepfool,cifar100
11,116.931640625,70.49794050288945,1,deepfool,cifar100
11,131.30240885416666,61.76614970331078,1,deepfool,cifar100
11,151.7451171875,83.82313716276663,1,deepfool,cifar100
20,128.91048177083334,68.59750071834641,1,deepfool,cifar100
3,132.8525390625,60.647745218585726,1,deepfool,cifar100
14,129.53157552083334,74.77598577979298,1,deepfool,cifar100
9,133.00455729166666,72.16971491248086,1,deepfool,cifar100
11,148.1611328125,75.85944377440461,1,deepfool,cifar100
2,115.5322265625,49.78194165603973,1,deepfool,cifar100
6,134.142578125,77.26365538506474,1,deepfool,cifar100
16,95.6455078125,62.66637846546616,1,deepfool,cifar100
10,142.51106770833334,58.693565076481285,1,deepfool,cifar100
11,139.74153645833334,82.349345120852,1,deepfool,cifar100
13,124.6494140625,70.0905602821119,1,deepfool,cifar100
8,116.20865885416667,36.792383637581004,1,deepfool,cifar100
8,123.18815104166667,79.33741005885328,1,deepfool,cifar100
7,134.0078125,69.23033951319785,1,deepfool,cifar100
10,123.49153645833333,62.50992115299511,1,deepfool,cifar100
12,122.3056640625,49.58703368855973,1,deepfool,cifar100
12,102.2607421875,71.09053135181081,1,deepfool,cifar100
14,113.63346354166667,67.68056074824669,1,deepfool,cifar100
7,164.3671875,47.36446140357461,1,deepfool,cifar100
12,147.39680989583334,74.45638392611933,1,deepfool,cifar100
7,180.8203125,62.7096688913349,1,deepfool,cifar100
13,129.375,56.93543965318986,1,deepfool,cifar100
16,153.541015625,67.3867253570368,1,deepfool,cifar100
9,110.5380859375,61.9316324610111,1,deepfool,cifar100
16,113.81184895833333,75.69778744518838,1,deepfool,cifar100
19,134.76888020833334,71.51714623121397,1,deepfool,cifar100
8,108.1484375,63.32273400339799,1,deepfool,cifar100
5,136.80533854166666,65.73088042166403,1,deepfool,cifar100
6,126.48046875,72.12110039579035,1,deepfool,cifar100
11,138.13802083333334,83.3982774469607,1,deepfool,cifar100
13,102.4951171875,64.36499889517974,1,deepfool,cifar100
13,94.52473958333333,71.8125431998335,1,deepfool,cifar100
11,117.09830729166667,66.35034807495519,1,deepfool,cifar100
9,107.22493489583333,68.58554466977459,1,deepfool,cifar100
13,108.36653645833333,70.13796047892578,1,deepfool,cifar100
4,141.41731770833334,66.55392690284467,1,deepfool,cifar100
